date,employee_id,department,role,staff_category,gender,age,tenure_years,shift_type,overtime_hours,absent_flag,training_hours,employee_satisfaction,avg_pay
13-Aug-2025,PUL-NUR-008,Pulmonology,Nurse,Contract,Female,41,18.3,Night,3,0,0,10,83198
13-Aug-2025,PUL-TEC-001,Pulmonology,Technician,FTE,Male,58,35.4,Day,1.7,0,0,8.1,94472
13-Aug-2025,PUL-TEC-002,Pulmonology,Technician,Agency,Female,53,17.1,Rotational,0.1,0,0,9.6,61333
13-Aug-2025,PUL-TEC-003,Pulmonology,Technician,Contract,Male,35,9.4,Rotational,1.4,0,0,6.3,56410
13-Aug-2025,PUL-TEC-004,Pulmonology,Technician,Contract,Female,35,4.1,Day,3.9,0,0,7.1,47891
13-Aug-2025,PUL-TEC-005,Pulmonology,Technician,FTE,Male,60,7.4,Night,2.6,0,0,7.3,51967
13-Aug-2025,PUL-ADM-001,Pulmonology,Admin,Agency,Male,56,18.1,Rotational,3.8,0,0,10,58508
13-Aug-2025,PUL-ADM-002,Pulmonology,Admin,Agency,Male,33,6.4,Rotational,0.5,0,0,6.6,44283
13-Aug-2025,PUL-ADM-003,Pulmonology,Admin,FTE,Female,55,29.6,Night,2.3,0,0,8.6,54779
14-Aug-2025,GM-DOC-001,General Medicine,Doctor,Agency,Male,32,9.8,Night,1.3,0,0,9.7,124443
14-Aug-2025,GM-DOC-002,General Medicine,Doctor,Contract,Male,52,10.6,Night,3,0,0,8.8,149553
14-Aug-2025,GM-DOC-003,General Medicine,Doctor,Agency,Male,44,2.2,Night,2.6,0,0,8,90712
14-Aug-2025,GM-NUR-001,General Medicine,Nurse,Agency,Female,48,12.8,Rotational,0.1,0,0,10,76440
14-Aug-2025,GM-NUR-002,General Medicine,Nurse,Contract,Male,35,9.8,Day,2.2,0,0,7,74868
14-Aug-2025,GM-NUR-003,General Medicine,Nurse,Contract,Male,39,8.3,Day,3.6,0,0,8.2,55149
14-Aug-2025,GM-NUR-004,General Medicine,Nurse,Agency,Male,29,1.5,Day,0.7,0,0,8.6,59105
14-Aug-2025,GM-NUR-005,General Medicine,Nurse,FTE,Male,59,28.4,Night,3.7,0,0,8.6,95083
14-Aug-2025,GM-NUR-006,General Medicine,Nurse,Contract,Female,34,4,Rotational,0.2,0,0,6,73017
14-Aug-2025,GM-NUR-007,General Medicine,Nurse,Contract,Male,55,14.4,Rotational,1.7,0,0,8.9,72174
14-Aug-2025,GM-TEC-001,General Medicine,Technician,FTE,Female,52,16.5,Night,1.5,0,0,9.2,64746
14-Aug-2025,GM-TEC-002,General Medicine,Technician,Contract,Female,43,4,Day,3.1,0,0,8.2,63291
14-Aug-2025,GM-TEC-003,General Medicine,Technician,Agency,Female,54,30.6,Rotational,2.9,0,0,6.3,75851
14-Aug-2025,GM-TEC-004,General Medicine,Technician,FTE,Female,46,23,Rotational,0.3,0,0,7.1,59242
14-Aug-2025,GM-ADM-001,General Medicine,Admin,Agency,Female,29,2.6,Rotational,3.2,0,0,3.6,40519
14-Aug-2025,GM-ADM-002,General Medicine,Admin,FTE,Male,37,5.2,Day,3.1,0,0,8.5,40153
14-Aug-2025,GM-ADM-003,General Medicine,Admin,FTE,Male,44,15.9,Day,3.6,0,0,8.2,65544
14-Aug-2025,GS-DOC-001,General Surgery,Doctor,FTE,Male,40,4.6,Rotational,2.2,0,0,7.5,116125
14-Aug-2025,GS-DOC-002,General Surgery,Doctor,Agency,Male,33,10,Day,2.4,0,0,4.8,134291
14-Aug-2025,GS-DOC-003,General Surgery,Doctor,Agency,Male,40,10,Night,3.4,0,0,8,112746
14-Aug-2025,GS-DOC-004,General Surgery,Doctor,FTE,Female,52,3.9,Night,2.8,0,0,7.8,90657
14-Aug-2025,GS-NUR-001,General Surgery,Nurse,FTE,Male,35,2.5,Rotational,1.5,0,0,8.7,44912
14-Aug-2025,GS-NUR-002,General Surgery,Nurse,Agency,Male,59,31,Night,1,0,0,7.3,117684
14-Aug-2025,GS-NUR-003,General Surgery,Nurse,Contract,Male,58,7.2,Rotational,3.3,0,0,8.9,57873
14-Aug-2025,GS-NUR-004,General Surgery,Nurse,FTE,Male,53,22.7,Day,2.9,0,0,9.8,62756
14-Aug-2025,GS-NUR-005,General Surgery,Nurse,Agency,Female,29,1.2,Night,0.5,0,0,8.9,47657
14-Aug-2025,GS-NUR-006,General Surgery,Nurse,Contract,Female,47,15.6,Rotational,2.6,0,1.7,9,95143
14-Aug-2025,GS-NUR-007,General Surgery,Nurse,FTE,Male,30,4.7,Rotational,2.2,0,0,8.4,52382
14-Aug-2025,GS-NUR-008,General Surgery,Nurse,FTE,Female,60,17.9,Day,2.7,0,0,9.1,66172
14-Aug-2025,GS-TEC-001,General Surgery,Technician,Agency,Male,55,27.5,Night,0.6,0,0,9.8,98530
14-Aug-2025,GS-TEC-002,General Surgery,Technician,Agency,Male,39,3.7,Rotational,1.5,0,0,9.3,62244
14-Aug-2025,GS-TEC-003,General Surgery,Technician,FTE,Male,60,33.2,Day,1.7,0,0,5.9,90067
14-Aug-2025,GS-TEC-004,General Surgery,Technician,Contract,Male,46,18.5,Night,2.7,0,0,6.6,69981
14-Aug-2025,GS-ADM-001,General Surgery,Admin,FTE,Female,32,2.4,Night,3.7,0,0,7.8,33878
14-Aug-2025,GS-ADM-002,General Surgery,Admin,Contract,Female,51,6.6,Rotational,3.3,0,0,7.5,47878
14-Aug-2025,GS-ADM-003,General Surgery,Admin,FTE,Female,51,26.2,Rotational,2.2,0,0,8.1,52516
14-Aug-2025,NEU-DOC-001,Nephrology,Doctor,FTE,Male,48,6.2,Day,0.7,0,0,8.7,94912
14-Aug-2025,NEU-DOC-002,Nephrology,Doctor,Agency,Female,35,5.4,Rotational,0.3,0,0,9.3,113686
14-Aug-2025,NEU-DOC-003,Nephrology,Doctor,FTE,Female,50,6.8,Rotational,1.8,0,0,6.1,95735
14-Aug-2025,NEU-NUR-001,Nephrology,Nurse,FTE,Male,47,21,Rotational,2.9,0,0,7.7,86870
14-Aug-2025,NEU-NUR-002,Nephrology,Nurse,FTE,Male,51,3.3,Night,0.4,0,0,8.9,43838
14-Aug-2025,NEU-NUR-003,Nephrology,Nurse,Contract,Female,35,12.5,Rotational,2.3,0,0,6,68942
14-Aug-2025,NEU-NUR-004,Nephrology,Nurse,Contract,Male,28,3.2,Night,2.1,0,0,8.3,74548
14-Aug-2025,NEU-NUR-005,Nephrology,Nurse,Contract,Female,25,2.5,Rotational,2.4,0,0,9.4,48809
14-Aug-2025,NEU-NUR-006,Nephrology,Nurse,Agency,Male,41,13.7,Day,2.5,0,1.1,3.9,85798
14-Aug-2025,NEU-NUR-007,Nephrology,Nurse,Contract,Male,35,5.8,Rotational,3.3,0,0,7.1,50783
14-Aug-2025,NEU-TEC-001,Nephrology,Technician,Agency,Female,41,7.7,Rotational,1.8,0,0,7,61163
14-Aug-2025,NEU-TEC-002,Nephrology,Technician,Agency,Female,53,25.8,Day,2.7,0,0,4.4,66460
14-Aug-2025,NEU-TEC-003,Nephrology,Technician,Contract,Male,27,1.3,Night,2.6,0,0,8.1,38155
14-Aug-2025,NEU-TEC-004,Nephrology,Technician,Agency,Male,55,1.1,Rotational,1.7,0,0,9.8,54655
14-Aug-2025,NEU-TEC-005,Nephrology,Technician,Agency,Male,52,25.7,Night,1.5,0,0,6.9,69396
14-Aug-2025,NEU-TEC-006,Nephrology,Technician,Contract,Male,54,21.7,Night,2.7,0,0,8.6,67443
14-Aug-2025,NEU-ADM-001,Nephrology,Admin,Contract,Female,53,7.2,Day,1.7,0,0,7.7,57907
14-Aug-2025,NEU-ADM-002,Nephrology,Admin,FTE,Female,60,3.2,Rotational,4,0,0,7.8,50139
14-Aug-2025,NRL-DOC-001,Neurology,Doctor,Agency,Male,42,13.5,Day,0.2,0,0,8,140807
14-Aug-2025,NRL-DOC-002,Neurology,Doctor,Contract,Male,42,18.6,Day,1.1,0,0,9.3,140801
14-Aug-2025,NRL-DOC-003,Neurology,Doctor,Contract,Male,48,23.9,Night,3.2,0,0,8.6,166212
14-Aug-2025,NRL-DOC-004,Neurology,Doctor,Contract,Female,47,15.2,Night,1.7,0,0,9.4,163512
14-Aug-2025,NRL-NUR-001,Neurology,Nurse,Agency,Female,59,7.2,Day,4,0,0,8.1,50142
14-Aug-2025,NRL-NUR-002,Neurology,Nurse,Contract,Female,52,15.2,Rotational,2.2,0,0,6.7,77007
14-Aug-2025,NRL-NUR-003,Neurology,Nurse,Contract,Male,49,26.1,Rotational,2.2,0,0,7.1,107308
14-Aug-2025,NRL-NUR-004,Neurology,Nurse,FTE,Female,51,19.9,Day,0.9,0,0,8.8,78631
14-Aug-2025,NRL-NUR-005,Neurology,Nurse,FTE,Male,49,8.9,Rotational,1.4,0,0,8,78789
14-Aug-2025,NRL-NUR-006,Neurology,Nurse,FTE,Male,53,21.7,Rotational,2.2,0,0,6.9,72063
14-Aug-2025,NRL-NUR-007,Neurology,Nurse,Agency,Male,46,10.9,Rotational,1.3,0,0,7.8,75725
14-Aug-2025,NRL-NUR-008,Neurology,Nurse,Contract,Male,55,5.4,Rotational,2.5,0,0,8.6,68249
14-Aug-2025,NRL-TEC-001,Neurology,Technician,FTE,Female,34,4.2,Night,0.3,0,0,7.6,48707
14-Aug-2025,NRL-TEC-002,Neurology,Technician,FTE,Female,49,10.9,Night,1.3,0,0,6.8,46650
14-Aug-2025,NRL-TEC-003,Neurology,Technician,Agency,Male,44,16.6,Night,2.9,0,0,8.9,54028
14-Aug-2025,NRL-TEC-004,Neurology,Technician,Agency,Female,47,14.4,Day,0.6,0,0,8.9,69758
14-Aug-2025,NRL-ADM-001,Neurology,Admin,Contract,Male,52,6.2,Day,2.6,0,0,6.7,35802
14-Aug-2025,NRL-ADM-002,Neurology,Admin,Contract,Female,34,4.5,Night,1,0,0,6.1,46405
14-Aug-2025,GYN-DOC-001,Gynecology & OBG,Doctor,FTE,Female,29,1.6,Night,4,0,0,6.7,91327
14-Aug-2025,GYN-DOC-002,Gynecology & OBG,Doctor,FTE,Female,41,1.9,Night,2.6,0,0,9.3,115005
14-Aug-2025,GYN-DOC-003,Gynecology & OBG,Doctor,Agency,Female,35,8.5,Rotational,3.1,0,0,7,119351
14-Aug-2025,GYN-DOC-004,Gynecology & OBG,Doctor,FTE,Male,26,3.5,Day,3.5,0,0,8,91625
14-Aug-2025,GYN-NUR-001,Gynecology & OBG,Nurse,Agency,Male,51,7.6,Rotational,2.6,0,0,8.3,66949
14-Aug-2025,GYN-NUR-002,Gynecology & OBG,Nurse,Agency,Male,59,8,Day,2.8,0,0,9.5,72828
14-Aug-2025,GYN-NUR-003,Gynecology & OBG,Nurse,Contract,Male,42,1.4,Day,2.5,0,0,7.8,50092
14-Aug-2025,GYN-NUR-004,Gynecology & OBG,Nurse,FTE,Male,25,1.1,Day,1.1,0,0,6.1,41669
14-Aug-2025,GYN-NUR-005,Gynecology & OBG,Nurse,FTE,Female,32,1.7,Day,3.1,0,0,5.6,63081
14-Aug-2025,GYN-NUR-006,Gynecology & OBG,Nurse,FTE,Male,52,22.5,Day,0,0,0,8.5,104631
14-Aug-2025,GYN-TEC-001,Gynecology & OBG,Technician,Contract,Male,52,27.4,Day,0.5,0,0,7.7,64674
14-Aug-2025,GYN-TEC-002,Gynecology & OBG,Technician,FTE,Male,59,10.4,Night,2.4,0,0,7.1,59206
14-Aug-2025,GYN-TEC-003,Gynecology & OBG,Technician,Contract,Female,55,9,Rotational,3.8,0,0,6.1,60437
14-Aug-2025,GYN-TEC-004,Gynecology & OBG,Technician,Agency,Female,33,7.6,Night,1.5,1,0,6.8,67792
14-Aug-2025,GYN-ADM-001,Gynecology & OBG,Admin,FTE,Female,36,9.8,Night,1,0,0,9.7,59203
14-Aug-2025,GYN-ADM-002,Gynecology & OBG,Admin,Agency,Male,54,24.3,Day,2.2,0,0,9.5,71796
14-Aug-2025,PED-DOC-001,Pediatrics,Doctor,Agency,Male,32,7.9,Day,2,0,0,10,128220
14-Aug-2025,PED-DOC-002,Pediatrics,Doctor,Contract,Male,49,18.3,Rotational,0.2,0,0,7.2,136349
14-Aug-2025,PED-NUR-001,Pediatrics,Nurse,Agency,Male,25,2.8,Day,0.7,0,0,10,65080
14-Aug-2025,PED-NUR-002,Pediatrics,Nurse,FTE,Male,39,4.8,Day,2.5,0,0,8.4,53807
14-Aug-2025,PED-NUR-003,Pediatrics,Nurse,FTE,Male,36,11.9,Day,1.1,1,0,7.8,55458
14-Aug-2025,PED-NUR-004,Pediatrics,Nurse,Contract,Female,30,6.8,Night,0.4,0,0,5.5,80986
14-Aug-2025,PED-NUR-005,Pediatrics,Nurse,Contract,Female,36,10.7,Day,2.1,0,0,10,54279
14-Aug-2025,PED-NUR-006,Pediatrics,Nurse,Agency,Male,26,3.3,Night,1.5,0,0,7.4,54157
14-Aug-2025,PED-NUR-007,Pediatrics,Nurse,FTE,Male,44,14.3,Night,1.1,1,0,7,54797
14-Aug-2025,PED-NUR-008,Pediatrics,Nurse,Contract,Male,56,24.7,Day,3,0,0,10,109565
14-Aug-2025,PED-TEC-001,Pediatrics,Technician,Agency,Female,27,4.6,Day,2.7,0,0,7.6,54253
14-Aug-2025,PED-TEC-002,Pediatrics,Technician,Agency,Female,36,5.1,Rotational,1.7,0,0,10,45039
14-Aug-2025,PED-TEC-003,Pediatrics,Technician,FTE,Male,41,6,Rotational,2,0,0,6.3,41056
14-Aug-2025,PED-TEC-004,Pediatrics,Technician,Contract,Male,29,1.5,Day,1.4,0,0,8.6,61618
14-Aug-2025,PED-ADM-001,Pediatrics,Admin,Agency,Female,25,2,Rotational,2.4,0,0,7.8,48093
14-Aug-2025,PED-ADM-002,Pediatrics,Admin,FTE,Female,34,8.5,Night,0.8,0,0,8.8,49910
14-Aug-2025,PED-ADM-003,Pediatrics,Admin,FTE,Male,51,4.6,Rotational,2.1,0,0,10,53594
14-Aug-2025,ORT-DOC-001,Orthopedics,Doctor,Agency,Female,37,7,Day,0.8,0,0.4,7.2,136365
14-Aug-2025,ORT-DOC-002,Orthopedics,Doctor,Agency,Male,41,4.8,Rotational,2,0,0,6.6,105996
14-Aug-2025,ORT-DOC-003,Orthopedics,Doctor,FTE,Male,53,11.9,Night,1.9,0,0,5,140893
14-Aug-2025,ORT-NUR-001,Orthopedics,Nurse,FTE,Male,53,26.9,Night,0.8,0,0,9.3,102185
14-Aug-2025,ORT-NUR-002,Orthopedics,Nurse,Contract,Male,38,12.8,Rotational,3.3,0,0,8.3,87640
14-Aug-2025,ORT-NUR-003,Orthopedics,Nurse,Contract,Male,35,2.1,Rotational,2.8,0,0,9.1,65974
14-Aug-2025,ORT-NUR-004,Orthopedics,Nurse,FTE,Male,36,9.5,Day,0.2,1,0,10,78337
14-Aug-2025,ORT-NUR-005,Orthopedics,Nurse,Agency,Female,33,8.4,Day,3.2,0,0,7.9,67378
14-Aug-2025,ORT-NUR-006,Orthopedics,Nurse,Agency,Male,54,1.5,Rotational,2.1,0,0,9.7,57799
14-Aug-2025,ORT-TEC-001,Orthopedics,Technician,FTE,Male,36,12.5,Rotational,2.8,0,0,8.6,57074
14-Aug-2025,ORT-TEC-002,Orthopedics,Technician,Agency,Male,30,3.4,Day,2.8,0,0,6.2,41882
14-Aug-2025,ORT-TEC-003,Orthopedics,Technician,Contract,Female,44,22,Day,0.5,0,0,7.3,85948
14-Aug-2025,ORT-TEC-004,Orthopedics,Technician,FTE,Male,53,20.9,Rotational,3.4,0,0,7.9,85633
14-Aug-2025,ORT-TEC-005,Orthopedics,Technician,FTE,Male,33,7.5,Night,3.6,1,0,7.9,63661
14-Aug-2025,ORT-TEC-006,Orthopedics,Technician,Contract,Female,34,7.7,Day,0.5,0,0,9.6,45109
14-Aug-2025,ORT-ADM-001,Orthopedics,Admin,FTE,Female,41,10.6,Day,0.2,0,0,9.3,42551
14-Aug-2025,ORT-ADM-002,Orthopedics,Admin,Agency,Male,46,11.3,Night,0.8,0,0,7.2,52767
14-Aug-2025,CAR-DOC-001,Cardiology,Doctor,Agency,Female,46,18.9,Rotational,0.1,0,0.7,8.2,128727
14-Aug-2025,CAR-DOC-002,Cardiology,Doctor,Agency,Female,33,7.8,Rotational,0.6,0,0,7.7,105746
14-Aug-2025,CAR-NUR-001,Cardiology,Nurse,FTE,Male,57,18.1,Night,3.7,0,1.7,5.6,61766
14-Aug-2025,CAR-NUR-002,Cardiology,Nurse,Contract,Female,39,15.4,Day,2.7,0,0,7.7,67425
14-Aug-2025,CAR-NUR-003,Cardiology,Nurse,Contract,Male,50,20.7,Night,0.5,0,0,5,68847
14-Aug-2025,CAR-NUR-004,Cardiology,Nurse,Agency,Male,60,37.7,Day,2.1,0,0,10,100148
14-Aug-2025,CAR-NUR-005,Cardiology,Nurse,Agency,Male,40,5.3,Night,3.4,0,0,8.6,52395
14-Aug-2025,CAR-NUR-006,Cardiology,Nurse,FTE,Male,54,22.3,Day,2.2,0,0,8.7,66731
14-Aug-2025,CAR-NUR-007,Cardiology,Nurse,FTE,Female,57,25,Night,0.9,0,0,7.3,82144
14-Aug-2025,CAR-TEC-001,Cardiology,Technician,FTE,Male,27,4.1,Day,1.6,0,0,9.8,44550
14-Aug-2025,CAR-TEC-002,Cardiology,Technician,FTE,Male,43,9.9,Day,1.7,0,0,9.2,66635
14-Aug-2025,CAR-TEC-003,Cardiology,Technician,Agency,Male,41,5.4,Day,3.9,0,0,8.8,55158
14-Aug-2025,CAR-TEC-004,Cardiology,Technician,Contract,Male,54,24.6,Rotational,2.5,0,0,10,79836
14-Aug-2025,CAR-ADM-001,Cardiology,Admin,FTE,Female,42,10.6,Night,2.3,0,0,6.2,60596
14-Aug-2025,CAR-ADM-002,Cardiology,Admin,Contract,Female,46,11.7,Day,1.5,0,0,9.7,59653
14-Aug-2025,PUL-DOC-001,Pulmonology,Doctor,Agency,Male,56,20.8,Night,2.8,0,0,6.2,130598
14-Aug-2025,PUL-DOC-002,Pulmonology,Doctor,FTE,Male,29,4.2,Day,1.5,0,0,7.5,108515
14-Aug-2025,PUL-DOC-003,Pulmonology,Doctor,Agency,Female,29,4.9,Night,3.7,0,0,7.7,132164
14-Aug-2025,PUL-DOC-004,Pulmonology,Doctor,Agency,Female,54,22.8,Night,0.2,0,0,6.2,144438
14-Aug-2025,PUL-NUR-001,Pulmonology,Nurse,Agency,Male,38,10.5,Night,0.4,0,0,8,76860
14-Aug-2025,PUL-NUR-002,Pulmonology,Nurse,Agency,Female,49,16,Night,2.9,0,0,7,58709
14-Aug-2025,PUL-NUR-003,Pulmonology,Nurse,Contract,Female,35,4.8,Day,4,0,0,5.6,67245
14-Aug-2025,PUL-NUR-004,Pulmonology,Nurse,Agency,Female,49,12.2,Night,1.4,0,0,7.6,85705
14-Aug-2025,PUL-NUR-005,Pulmonology,Nurse,Agency,Male,37,9.8,Rotational,3.8,1,0,9.5,53597
14-Aug-2025,PUL-NUR-006,Pulmonology,Nurse,FTE,Female,31,8.9,Rotational,2.5,0,0.4,8.7,49629
14-Aug-2025,PUL-NUR-007,Pulmonology,Nurse,Agency,Female,50,7.6,Day,2.2,0,0,8.1,49650
14-Aug-2025,PUL-NUR-008,Pulmonology,Nurse,Contract,Female,41,18.3,Day,1.8,1,0,10,83198
14-Aug-2025,PUL-TEC-001,Pulmonology,Technician,FTE,Male,58,35.4,Day,2.3,0,0,10,94472
14-Aug-2025,PUL-TEC-002,Pulmonology,Technician,Agency,Female,53,17.1,Rotational,1.8,0,0,8.2,61333
14-Aug-2025,PUL-TEC-003,Pulmonology,Technician,Contract,Male,35,9.4,Night,3.2,0,0,8.3,56410
14-Aug-2025,PUL-TEC-004,Pulmonology,Technician,Contract,Female,35,4.1,Day,1.2,0,0,10,47891
14-Aug-2025,PUL-TEC-005,Pulmonology,Technician,FTE,Male,60,7.4,Rotational,1,0,0,7.5,51967
14-Aug-2025,PUL-ADM-001,Pulmonology,Admin,Agency,Male,56,18.1,Rotational,0.8,0,0,8.7,58508
14-Aug-2025,PUL-ADM-002,Pulmonology,Admin,Agency,Male,33,6.4,Night,1,0,0,10,44283
14-Aug-2025,PUL-ADM-003,Pulmonology,Admin,FTE,Female,55,29.6,Day,3.7,0,0,8.4,54779
15-Aug-2025,GM-DOC-001,General Medicine,Doctor,Agency,Male,32,9.8,Night,1.2,0,0,8.7,124443
15-Aug-2025,GM-DOC-002,General Medicine,Doctor,Contract,Male,52,10.6,Day,0.5,0,0,8.9,149553
15-Aug-2025,GM-DOC-003,General Medicine,Doctor,Agency,Male,44,2.2,Day,3.8,1,0,5.4,90712
15-Aug-2025,GM-NUR-001,General Medicine,Nurse,Agency,Female,48,12.8,Day,1.1,0,0,10,76440
15-Aug-2025,GM-NUR-002,General Medicine,Nurse,Contract,Male,35,9.8,Day,0.6,0,1.5,7.9,74868
15-Aug-2025,GM-NUR-003,General Medicine,Nurse,Contract,Male,39,8.3,Rotational,2,0,0,7.9,55149
15-Aug-2025,GM-NUR-004,General Medicine,Nurse,Agency,Male,29,1.5,Night,3.6,0,0,10,59105
15-Aug-2025,GM-NUR-005,General Medicine,Nurse,FTE,Male,59,28.4,Rotational,1,0,0,6.3,95083
15-Aug-2025,GM-NUR-006,General Medicine,Nurse,Contract,Female,34,4,Day,0.6,0,0,9,73017
15-Aug-2025,GM-NUR-007,General Medicine,Nurse,Contract,Male,55,14.4,Night,0.2,0,0,8.9,72174
15-Aug-2025,GM-TEC-001,General Medicine,Technician,FTE,Female,52,16.5,Night,0.1,0,0,9.4,64746
15-Aug-2025,GM-TEC-002,General Medicine,Technician,Contract,Female,43,4,Day,0.3,0,0,9.3,63291
15-Aug-2025,GM-TEC-003,General Medicine,Technician,Agency,Female,54,30.6,Rotational,2.4,0,0,9.4,75851
15-Aug-2025,GM-TEC-004,General Medicine,Technician,FTE,Female,46,23,Rotational,0.6,0,0,8.2,59242
15-Aug-2025,GM-ADM-001,General Medicine,Admin,Agency,Female,29,2.6,Rotational,2.2,0,0,8.6,40519
15-Aug-2025,GM-ADM-002,General Medicine,Admin,FTE,Male,37,5.2,Day,1.5,0,0,9.5,40153
15-Aug-2025,GM-ADM-003,General Medicine,Admin,FTE,Male,44,15.9,Night,2.3,0,0,4.7,65544
15-Aug-2025,GS-DOC-001,General Surgery,Doctor,FTE,Male,40,4.6,Rotational,3.4,0,0,8.1,116125
15-Aug-2025,GS-DOC-002,General Surgery,Doctor,Agency,Male,33,10,Night,0.6,0,0,7.2,134291
15-Aug-2025,GS-DOC-003,General Surgery,Doctor,Agency,Male,40,10,Night,1.5,0,0,10,112746
15-Aug-2025,GS-DOC-004,General Surgery,Doctor,FTE,Female,52,3.9,Night,0.7,0,0,4.9,90657
15-Aug-2025,GS-NUR-001,General Surgery,Nurse,FTE,Male,35,2.5,Day,0.9,0,0,9,44912
15-Aug-2025,GS-NUR-002,General Surgery,Nurse,Agency,Male,59,31,Night,1.8,0,0,6.8,117684
15-Aug-2025,GS-NUR-003,General Surgery,Nurse,Contract,Male,58,7.2,Night,3.7,0,0,5.5,57873
15-Aug-2025,GS-NUR-004,General Surgery,Nurse,FTE,Male,53,22.7,Rotational,1.2,0,0,6.1,62756
15-Aug-2025,GS-NUR-005,General Surgery,Nurse,Agency,Female,29,1.2,Rotational,1.6,0,0,6.8,47657
15-Aug-2025,GS-NUR-006,General Surgery,Nurse,Contract,Female,47,15.6,Night,1.5,0,0,9.4,95143
15-Aug-2025,GS-NUR-007,General Surgery,Nurse,FTE,Male,30,4.7,Rotational,0.5,0,0,7.9,52382
15-Aug-2025,GS-NUR-008,General Surgery,Nurse,FTE,Female,60,17.9,Night,1.6,0,0,8.1,66172
15-Aug-2025,GS-TEC-001,General Surgery,Technician,Agency,Male,55,27.5,Rotational,1.7,0,0,8.1,98530
15-Aug-2025,GS-TEC-002,General Surgery,Technician,Agency,Male,39,3.7,Day,2.2,0,0,7.1,62244
15-Aug-2025,GS-TEC-003,General Surgery,Technician,FTE,Male,60,33.2,Night,2.9,0,0,7,90067
15-Aug-2025,GS-TEC-004,General Surgery,Technician,Contract,Male,46,18.5,Rotational,1.1,0,0,6.9,69981
15-Aug-2025,GS-ADM-001,General Surgery,Admin,FTE,Female,32,2.4,Day,1.6,1,0,10,33878
15-Aug-2025,GS-ADM-002,General Surgery,Admin,Contract,Female,51,6.6,Day,2.3,0,0,9.1,47878
15-Aug-2025,GS-ADM-003,General Surgery,Admin,FTE,Female,51,26.2,Night,0.2,0,1.6,9.1,52516
15-Aug-2025,NEU-DOC-001,Nephrology,Doctor,FTE,Male,48,6.2,Night,2.4,0,0,7.5,94912
15-Aug-2025,NEU-DOC-002,Nephrology,Doctor,Agency,Female,35,5.4,Night,1.3,0,1.8,10,113686
15-Aug-2025,NEU-DOC-003,Nephrology,Doctor,FTE,Female,50,6.8,Night,2.4,0,0,5.4,95735
15-Aug-2025,NEU-NUR-001,Nephrology,Nurse,FTE,Male,47,21,Night,0.5,0,0,9.1,86870
15-Aug-2025,NEU-NUR-002,Nephrology,Nurse,FTE,Male,51,3.3,Rotational,0.4,0,0,10,43838
15-Aug-2025,NEU-NUR-003,Nephrology,Nurse,Contract,Female,35,12.5,Night,1.7,0,0,8.8,68942
15-Aug-2025,NEU-NUR-004,Nephrology,Nurse,Contract,Male,28,3.2,Night,3.1,0,0,7.7,74548
15-Aug-2025,NEU-NUR-005,Nephrology,Nurse,Contract,Female,25,2.5,Night,1.8,0,0,4.3,48809
15-Aug-2025,NEU-NUR-006,Nephrology,Nurse,Agency,Male,41,13.7,Rotational,2.3,0,0,8,85798
15-Aug-2025,NEU-NUR-007,Nephrology,Nurse,Contract,Male,35,5.8,Day,2.8,0,0,6.7,50783
15-Aug-2025,NEU-TEC-001,Nephrology,Technician,Agency,Female,41,7.7,Day,3.9,0,0,8.5,61163
15-Aug-2025,NEU-TEC-002,Nephrology,Technician,Agency,Female,53,25.8,Rotational,0.4,0,0,9.8,66460
15-Aug-2025,NEU-TEC-003,Nephrology,Technician,Contract,Male,27,1.3,Rotational,2.4,0,0,7.5,38155
15-Aug-2025,NEU-TEC-004,Nephrology,Technician,Agency,Male,55,1.1,Day,2.4,0,0,8.6,54655
15-Aug-2025,NEU-TEC-005,Nephrology,Technician,Agency,Male,52,25.7,Day,1,0,0,7.3,69396
15-Aug-2025,NEU-TEC-006,Nephrology,Technician,Contract,Male,54,21.7,Day,1.2,0,0,6.6,67443
15-Aug-2025,NEU-ADM-001,Nephrology,Admin,Contract,Female,53,7.2,Rotational,1,0,1.5,9.1,57907
15-Aug-2025,NEU-ADM-002,Nephrology,Admin,FTE,Female,60,3.2,Night,2.1,0,0,6.6,50139
15-Aug-2025,NRL-DOC-001,Neurology,Doctor,Agency,Male,42,13.5,Day,0.6,0,1.7,8.5,140807
15-Aug-2025,NRL-DOC-002,Neurology,Doctor,Contract,Male,42,18.6,Night,2.7,0,0,8.8,140801
15-Aug-2025,NRL-DOC-003,Neurology,Doctor,Contract,Male,48,23.9,Rotational,3.4,1,0,7.5,166212
15-Aug-2025,NRL-DOC-004,Neurology,Doctor,Contract,Female,47,15.2,Rotational,2.4,0,0,7.4,163512
15-Aug-2025,NRL-NUR-001,Neurology,Nurse,Agency,Female,59,7.2,Rotational,3.9,0,0,10,50142
15-Aug-2025,NRL-NUR-002,Neurology,Nurse,Contract,Female,52,15.2,Rotational,1.9,0,0,9.1,77007
15-Aug-2025,NRL-NUR-003,Neurology,Nurse,Contract,Male,49,26.1,Night,0.2,0,0,10,107308
15-Aug-2025,NRL-NUR-004,Neurology,Nurse,FTE,Female,51,19.9,Night,0.4,0,0,7.5,78631
15-Aug-2025,NRL-NUR-005,Neurology,Nurse,FTE,Male,49,8.9,Day,3.2,0,0,7.9,78789
